"ID","XCOO","YCOO","ELEV","COUN","ASP","TOPC","LITO","Ag","Ag_INAA","Al","Al_XRF","Al2O3","As","As_INAA","Au","Au_INAA","B","Ba","Ba_INAA","Be","Bi","Br_IC","Br_INAA","Ca","Ca_INAA","Ca_XRF","CaO","Cd","Ce_INAA","Cl_IC","Co","Co_INAA","Cr","Cr_INAA","Cs_INAA","Cu","EC","Eu_INAA","F_IC","Fe","Fe_INAA","Fe_XRF","Fe2O3","Hf_INAA","Hg","Hg_INAA","Ir_INAA","K","K_XRF","K2O","La","La_INAA","Li","LOI","Lu_INAA","Mg","Mg_XRF","MgO","Mn","Mn_XRF","MnO","Mo","Mo_INAA","Na","Na_INAA","Na_XRF","Na2O","Nd_INAA","Ni","Ni_INAA","NO3_IC","P","P_XRF","P2O5","Pb","Pd","pH","PO4_IC","Pt","Rb","S","Sb","Sb_INAA","Sc","Sc_INAA","Se","Se_INAA","Si","Si_XRF","SiO2","Sm_INAA","Sn_INAA","SO4_IC","Sr","Sr_INAA","Ta_INAA","Tb_INAA","Te","Th","Th_INAA","Ti","Ti_XRF","TiO2","U_INAA","V","W_INAA","Y","Yb_INAA","Zn","Zn_INAA"
682,676998,7390000,95,"RUS","FLAT",20,105,0.01,2.5,21000,76400,14.44,1.9,2.3,1.34947,0.001,1.5,114,540,0.51,0.063,0.001,2.7,5100,30000,27600,3.87,0.021,58,0.001,17.3,21,90.9,170,1,36.2,0.44,1.2,0.002,31800,45200,45300,6.49,4,0.01,0.5,0.0025,3700,15600,1.89,28.1,34,20,3.36,0.27,13900,22900,3.81,269,610,0.08,0.5,0.5,390,23700,23800,3.21,23,45,150,0.0005,713,690,0.16,2.2,1.89321,6.2,0.004,1.37652,66,32,0.034,0.2,5.9,15,0.062,1.5,120,287600,61.55,4.1,50,4,22.8,250,1.8,0.6,0.019,11,7.7,1950,4370,0.73,1.3,70.5,0.5,7.1,1.6,43.4,90
683,714434,7510000,230,"RUS","N",37,1,0.014,2.5,10600,75100,14.2,0.4,0.25,0.50125,0.001,1.5,32.8,370,0.17,0.018,0.001,7,2120,20000,24500,3.43,0.012,18,0.001,5.3,9,36.2,94,0.5,10.9,0.43,0.7,0.0005,11300,27700,29000,4.16,5,0.03,0.5,0.0025,900,12200,1.48,6.1,8.8,8.3,2.66,0.19,3120,9700,1.62,78.7,460,0.06,0.1,0.5,190,26600,26100,3.53,2.5,21.4,10,0.0027,352,340,0.08,0.9,0.45731,5.5,0.002,1.49335,34,56,0.005,0.05,2,8.9,0.054,1.5,260,318600,68.18,1.7,50,6,4.9,250,0.25,0.25,0.011,3,2.3,787,2390,0.4,0.25,27,0.5,2.4,1.3,18,63
684,404739,7570000,307,"FIN","W",54,1,0.004,2.5,6000,62800,11.88,0.2,0.25,0.39153,0.001,1.5,15.5,550,0.17,0.022,0.001,4.4,1700,20000,19000,2.66,0.013,17,0.004,3.8,8,45.2,99,1,8,0.27,0.5,0.0005,8590,20500,20300,2.91,4,0.01,0.5,0.0025,700,19100,2.31,8.7,11,6.3,1.54,0.16,3350,11600,1.94,68.5,300,0.04,0.1,0.5,150,25000,24700,3.34,5,16.8,10,0.0005,233,210,0.05,1.3,0.78975,5.5,0.002,0.57798,67,26,0.005,0.05,1.6,7.7,0.021,1.5,120,332000,71.04,1.5,50,3,5.7,250,0.25,0.25,0.007,4,3.6,669,2210,0.37,1,20.9,0.5,2.9,1,6.8,64
685,602100,7740000,35,"NOR","E",48,20,0.006,2.5,4740,68300,12.92,0.4,0.25,0.3785,0.001,1.5,15.8,600,0.21,0.057,0.001,0.25,3720,30000,17100,2.4,0.022,57,0.001,4,7,14.4,36,0.5,13.5,0.27,0.9,0.0005,11500,22600,19500,2.79,11,0.01,0.5,0.0025,1200,26800,3.23,23.3,26,9.7,0.72,0.37,2700,5600,0.93,114,300,0.04,0.1,0.5,160,26200,24700,3.33,21,9.2,10,0.0005,887,780,0.18,3.2,0.39432,5.6,0.002,0.25,130,17,0.005,0.05,2.1,6.7,0.014,1.5,140,336700,72.04,4.3,50,3,5.7,250,0.25,0.25,0.005,17,12,967,3230,0.54,0.25,23.3,0.5,13.7,2.4,20.1,25
686,730510,7510000,210,"RUS","NE",20,1,0.008,2.5,7360,74000,13.99,0.3,0.25,0.31949,0.004,1.5,35.9,710,0.17,0.018,0.001,3.9,2310,20000,22900,3.21,0.022,37,0.002,5.4,9,16.3,59,0.5,11.9,0.45,0.9,0.0005,9800,22300,19900,2.85,5,0.01,0.5,0.0025,1000,14800,1.79,11.2,15,7.3,1.3,0.2,2320,6600,1.1,104,380,0.05,0.1,0.5,230,30200,28600,3.86,14,10.6,10,0.0005,420,390,0.09,1.2,0.1,5.5,0.002,0.25,78,45,0.011,0.05,2.1,7.3,0.012,1.5,150,331900,71.02,2,50,16,5.8,250,0.25,0.25,0.004,7,5.1,687,1850,0.31,0.25,17.8,0.5,4.6,1.2,13.4,25
687,421123,7840000,140,"NOR","S",60,10,0.021,2.5,13100,72500,13.7,3.7,4.6,0.68486,0.003,1.5,34.7,660,0.55,0.196,0.001,23,1410,5000,6100,0.86,0.017,220,0.004,8.9,10,12.4,38,4,23.4,0.53,1.5,0.0005,24100,34700,33400,4.78,12,0.04,0.5,0.0025,3200,22900,2.76,38.8,44,14.8,3.86,1.24,4670,5700,0.95,126,690,0.09,1,0.5,50,12400,11500,1.56,31,17.8,85,0.001,598,610,0.14,8.4,0.51461,5.4,0.002,0.25,130,73,0.076,0.3,2,11,0.285,1.5,100,325800,69.71,5.8,50,8,5.2,250,0.25,1.2,0.006,31,17,1020,4610,0.77,4.5,17.9,0.5,24.2,8.1,74.9,25
691,589880,7700000,170,"NOR",,47,52,0.015,2.5,7490,71500,13.52,0.4,0.25,1.10719,0.001,1.5,31.7,280,0.17,0.119,0.001,0.25,3170,30000,30000,4.21,0.032,31,0.001,9,17,34.2,100,0.5,47.7,0.33,1,0.0005,14600,37800,39200,5.61,4,0.01,0.5,0.0025,900,10800,1.31,12.2,14,6.8,1.45,0.22,3540,14200,2.37,156,690,0.09,0.8,0.5,240,24900,26500,3.58,6,26.6,10,0.0005,479,480,0.11,3.8,1.47909,5.6,0.002,1.14255,58,32,0.017,0.05,2.8,12,0.032,1.5,150,310500,66.44,2.4,50,4,6.1,250,0.25,0.25,0.01,6,3.9,903,4010,0.67,0.25,31.4,0.5,4.4,1.6,23.2,118
692,528488,7690000,185,"FIN","SE",36,20,0.019,2.5,10400,72600,13.73,0.2,0.25,21.4421,0.001,1.5,61.8,810,0.36,0.01,0.001,2.9,1880,30000,15900,2.23,0.029,69,0.001,5.1,9,21.4,69,2,18,0.33,1.8,0.0005,13600,39200,37200,5.32,6,0.01,0.5,0.0025,1300,15100,1.83,21.7,39,4.6,1.1,0.45,3740,10900,1.82,108,540,0.07,0.1,0.5,220,16800,16900,2.28,32,12.3,10,0.0005,363,390,0.09,1.8,1.33091,6,0.002,0.25,49,21,0.014,0.05,3.2,15,0.018,1.5,160,325200,69.58,4.6,50,7,12.3,250,0.25,0.7,0.004,8,9.8,720,2990,0.5,3.9,30.7,0.5,6.7,3.4,21.4,25
693,601800,7660000,230,"RUS","NW",50,20,0.013,2.5,9990,75500,14.28,0.3,0.25,2.17456,0.001,1.5,60.5,630,0.17,0.017,0.001,5.3,3030,5000,26300,3.68,0.026,46,0.001,7.5,13,28.5,79,0.5,31.1,0.35,1.3,0.0005,15300,38000,41600,5.96,6,0.01,0.5,0.0025,1800,10400,1.26,14,22,5.7,1.5,0.32,4320,13200,2.2,134,690,0.09,0.1,0.5,230,26200,22400,3.03,17,19.4,10,0.0005,648,560,0.13,2.1,0.63282,5.6,0.002,0.25,52,30,0.005,0.05,3,13,0.047,1.5,100,308700,66.05,3.3,50,3,8.4,250,0.25,0.25,0.0015,6,4.9,891,3770,0.63,1.7,37.6,0.5,4.5,1.8,28.1,25
694,653599,7720000,120,"RUS","FLAT",62,20,0.035,2.5,18300,73000,13.81,3.9,2.6,1.42648,0.001,1.5,30.8,530,0.45,0.042,0.001,3.9,3660,30000,28600,4.01,0.048,52,0.001,24,28,68.2,150,2,149,0.4,1.4,0.0005,37500,60600,56000,8.01,4,0.03,0.5,0.0025,1400,12700,1.54,14.5,23,13.7,2.6,0.37,10700,21400,3.56,416,920,0.12,0.4,0.5,120,23500,20100,2.72,19,57.2,10,0.0005,492,560,0.13,5.1,1.75367,5.8,0.002,0.58034,7.5,129,0.048,0.3,4.5,21,0.171,1.5,80,290100,62.07,3.6,50,11,9.6,250,0.25,0.25,0.014,11,7.5,1770,5330,0.89,0.25,72.2,0.5,5.5,2.6,70.4,25
695,619000,7620000,220,"RUS","FLAT",59,31,0.006,2.5,7190,71900,13.6,0.2,0.25,1.72434,0.001,1.5,88.8,650,0.12,0.007,0.001,3,1560,20000,20900,2.93,0.024,73,0.001,6.8,15,21.4,81,0.5,6.6,0.24,1.8,0.0005,11500,48200,41100,5.89,8,0.01,0.5,0.0025,1600,11100,1.34,11.3,43,2.7,0.88,0.6,2500,12300,2.05,93.4,610,0.08,0.1,0.5,170,19200,16400,2.22,35,11.7,10,0.0005,516,520,0.12,1,0.1,5.7,0.002,0.81061,82,20,0.019,0.05,2.2,18,0.019,1.5,100,323700,69.27,5.4,50,3,5.8,250,2.4,0.25,0.0015,5,10,848,4670,0.78,1.9,38.8,0.5,5,3.7,19.2,124
696,471250,7800000,135,"NOR","SE",54,10,0.004,2.5,4750,32400,6.13,1.1,0.25,0.67475,0.019,1.5,16.4,290,0.38,0.042,0.001,4.6,110,10000,2200,0.32,0.009,37,0.002,4.7,6,7.5,24,0.5,5,0.61,0.7,0.0005,9820,16600,21400,3.07,6,0.01,0.5,0.0025,400,10700,1.3,5.1,19,5.9,2.03,0.27,840,5300,0.89,106,230,0.03,0.1,0.5,20,3300,2800,0.38,14,7.3,10,0.0005,97,130,0.03,5.1,0.33551,5.5,0.002,0.72282,38,35,0.031,0.05,0.8,4.2,0.11,1.5,130,394300,84.38,2.4,50,5,3,250,0.25,0.25,0.0015,1.5,4.7,48.8,1850,0.31,1.2,8.8,0.5,2.7,1.8,18.9,25
698,728208,7370000,210,"RUS","FLAT",53,51,0.013,2.5,19200,79500,15.03,4,4.9,1.19404,0.001,1.5,165,550,0.32,0.05,0.001,1.1,3480,30000,28400,3.98,0.039,57,0.002,17,25,115,290,2,35.5,0.38,1.1,0.0005,27300,49400,45700,6.54,4,0.01,0.5,0.0025,3900,12700,1.54,15.7,20,12.6,2.56,0.28,13800,23900,3.98,306,770,0.1,0.2,0.5,210,23100,21700,2.93,15,54.4,10,0.0005,920,820,0.19,1.4,0.67569,6,0.002,0.82326,69,27,0.046,0.4,5.4,17,0.045,1.5,120,284800,60.95,3,50,9,12.8,250,1.5,0.25,0.02,9,4.6,1390,3830,0.64,0.25,64.5,0.5,4.8,1.6,37.8,108
699,617152,7500000,285,"FIN","FLAT",24,1,0.011,2.5,17000,70600,13.34,0.6,1.6,2.85832,0.001,1.5,60.7,400,0.26,0.114,0.001,5.8,1160,30000,20300,2.85,0.031,23,0.002,7.5,11,50,130,1,14.3,0.43,0.8,0.0005,13800,27100,24200,3.47,4,0.04,0.5,0.0025,1700,10000,1.21,9.1,12,12.5,3.19,0.17,4630,10400,1.73,114,380,0.05,0.1,0.5,110,24000,23200,3.13,13,26.9,10,0.0015,296,260,0.06,1.5,0.78458,5.7,0.002,5.41425,38,47,0.005,0.1,2.9,9.5,0.069,1.5,100,322300,68.97,1.8,50,5,6.2,250,0.25,0.25,0.023,5,3.7,811,2330,0.39,0.25,31.8,0.5,2.3,0.9,24.8,91
701,395068,7400000,185,"FIN","SE",45,7,0.002,2.5,2750,69100,13.06,0.2,0.25,0.50106,0.001,1.5,11.2,1000,0.12,0.006,0.001,0.25,890,5000,10400,1.46,0.01,31,0.001,1.8,3,5,12,0.5,2.3,0.23,0.5,0.0005,4850,7200,5900,0.85,2,0.01,0.5,0.0025,300,29100,3.51,9.9,19,2.7,0.74,0.1,980,1700,0.29,71.4,150,0.02,0.1,0.5,50,28200,27800,3.75,11,3,10,0.0005,296,260,0.06,0.9,0.1,5.9,0.002,1.8142,93,18,0.005,0.05,0.6,2.3,0.018,1.5,90,349200,74.72,1.4,50,1,3.8,250,0.25,0.25,0.019,4,5.1,261,770,0.13,0.25,9.2,0.5,2.1,0.6,10.2,25
702,688039,7640000,280,"RUS","S",52,22,0.003,2.5,6180,76800,14.52,0.2,0.25,0.48323,0.001,1.5,46.1,660,0.12,0.009,0.001,7.2,2800,20000,32200,4.51,0.015,47,0.002,6.1,18,27.9,160,0.5,12.4,0.26,1.6,0.0005,11500,46400,42200,6.04,6,0.01,0.5,0.0025,900,10200,1.24,11,25,3.7,1.18,0.48,2840,16800,2.79,117,690,0.09,0.1,0.5,250,28600,25200,3.4,22,18,10,0.0005,617,610,0.14,0.9,0.74945,5.6,0.002,0.25,49,28,0.005,0.05,1.9,16,0.025,1.5,100,305500,65.37,4,50,4,7.7,250,0.25,0.25,0.018,4,2.9,673,3830,0.64,0.25,31,0.5,4.3,2.9,12.8,25
703,747002,7500000,140,"RUS","S",64,1,0.008,2.5,5390,69400,13.13,0.2,0.25,0.35737,0.001,1.5,17.1,370,0.11,0.026,0.001,4.3,2540,5000,23100,3.24,0.013,17,0.003,4.8,8,15.8,79,0.5,5.3,0.45,0.6,0.0005,6770,19100,18100,2.59,4,0.02,0.5,0.0025,500,12400,1.5,4.8,7.1,4.3,1.9,0.17,1640,6600,1.1,111,380,0.05,0.1,0.5,240,26600,27300,3.69,2.5,9.5,10,0.0021,308,340,0.08,0.8,0.39939,5.8,0.002,0.25,31,42,0.005,0.2,1.5,6.7,0.036,1.5,100,337500,72.21,1.3,50,3,7.9,250,0.25,0.25,0.009,1.5,1.9,409,1610,0.27,0.25,15.7,0.5,2.4,0.8,9.5,25
706,398250,7820000,70,"NOR","W",36,10,0.024,2.5,11800,61500,11.62,3.3,3.6,1.53573,0.001,1.5,31.6,500,0.26,0.114,0.001,19,1420,5000,8200,1.16,0.024,80,0.002,10.9,11,17.8,42,3,20,0.48,1.2,0.0005,19800,33100,30000,4.3,6,0.03,0.5,0.0025,2900,19600,2.37,25.3,36,11.7,3.22,0.55,4380,5600,0.93,234,690,0.09,0.1,0.5,50,15900,14000,1.9,30,16.6,10,0.0005,504,430,0.1,4.8,0.1,6.1,0.002,0.25,91,53,0.03,0.4,1.9,9.5,0.121,1.5,100,336900,72.08,4.4,50,3,9.1,250,0.25,0.25,0.02,13,11,953,3290,0.55,2.2,18,0.5,10.4,3.7,46.4,100
707,385234,7720000,420,"NOR","FLAT",36,51,0.004,2.5,2850,65800,12.45,0.1,0.25,0.27874,0.001,1.5,8.7,590,0.11,0.038,0.001,1.7,2120,20000,22500,3.15,0.011,18,0.001,2.6,11,9.7,68,0.5,7.7,0.24,0.9,0.0005,5840,25700,22100,3.16,5,0.01,0.5,0.0025,400,16000,1.93,6.2,11,3.2,0.64,0.2,1140,8400,1.4,60.5,380,0.05,0.1,0.5,160,31800,28400,3.84,9,5.5,10,0.0005,392,340,0.08,1,0.67766,5.6,0.002,0.25,39,8,0.005,0.05,1.1,9,0.017,1.5,120,333500,71.36,2.1,50,1,5,250,1.6,0.25,0.0015,3,3.6,441,2450,0.41,1.3,13.4,0.5,2.7,1.4,5.7,25
708,707657,7750000,80,"RUS","FLAT",40,9,0.022,2.5,17600,81800,15.46,4.6,6.6,1.66656,0.001,1.5,16,640,0.89,0.228,0.001,6.3,2860,5000,8800,1.24,0.04,92,0.001,30.7,29,44.5,94,5,61.1,0.3,1.1,0.0005,36400,39900,39000,5.59,5,0.03,0.5,0.0025,800,26800,3.23,19.1,28,30.3,3.43,0.35,10800,12900,2.14,549,610,0.08,0.2,5,50,20200,18400,2.49,21,56.3,10,0.0005,542,560,0.13,12.3,1.53494,5.8,0.002,3.94386,130,81,0.147,0.7,5.3,13,0.116,1.5,90,304600,65.19,3.9,50,3,12.9,250,0.25,0.25,0.028,14,11,1650,3890,0.65,2.4,41.1,0.5,9.1,2.6,121,143
709,619450,7790000,60,"NOR","FLAT",50,9,0.003,2.5,13400,56000,10.59,2.9,4.4,0.802,0.003,1.5,34.2,360,0.55,0.114,0.001,4.4,380,20000,2500,0.36,0.015,50,0.003,9.8,12,19.1,48,2,19.6,0.44,0.9,0.0005,28800,36700,32700,4.68,6,0.03,0.5,0.0025,1100,19600,2.37,5.8,26,28.2,3.41,0.41,5130,7900,1.32,398,460,0.06,0.1,0.5,50,10800,10100,1.37,18,18.8,10,0.0005,347,340,0.08,6.6,0.70202,5.6,0.002,0.25,85,45,0.051,0.05,2.8,8.8,0.093,1.5,100,344800,73.78,3.2,50,6,3.7,250,1.1,0.25,0.021,7,8.3,122,3230,0.54,1.5,25.2,0.5,4.7,2.4,53.2,96
712,822220,7530000,500,"RUS","N",28,83,0.019,2.5,31700,82600,15.61,3.3,4.5,0.94138,0.007,1.5,175,760,3.39,0.097,0.001,6.1,2580,30000,17700,2.48,0.082,250,0.001,9.5,13,38.8,110,3,22.6,0.47,4.2,0.0005,19700,43300,39800,5.7,27,0.03,0.5,0.0025,2500,23000,2.78,89.7,140,13.7,4.52,0.73,5660,10300,1.72,610,1230,0.16,0.4,9,620,28200,26100,3.52,79,28.7,10,0.0005,205,610,0.14,7.5,2.31795,6.1,0.002,2.28784,110,49,0.054,0.4,3.5,9.8,0.049,3,120,287600,61.54,11,50,7,182,250,11,1.6,0.014,25,21,1260,5390,0.9,4.4,38.8,0.5,30.6,4.9,68,122
713,400791,7540000,250,"FIN","E",40,1,0.003,2.5,8860,67600,12.78,1.1,0.25,0.38788,0.001,1.5,15.6,590,0.29,0.035,0.001,6,1330,20000,17500,2.45,0.015,20,0.002,3.5,8,19.3,54,2,6.2,0.37,0.7,0.0005,13400,26700,24500,3.51,4,0.02,0.5,0.0025,500,19000,2.29,8.8,12,7.6,3,0.17,2180,7200,1.2,85.1,380,0.05,0.6,0.5,120,26400,25700,3.47,12,7.7,10,0.0005,206,210,0.05,2.2,1.18331,5.6,0.002,1.86523,72,54,0.017,0.05,2,9,0.06,1.5,100,328000,70.18,1.7,50,5,5.1,250,0.25,0.25,0.006,6,5.3,752,2690,0.45,1.5,29.1,0.5,3.1,1.1,11.7,25
714,396692,7500000,250,"FIN","SE",42,7,0.005,2.5,11200,63700,12.04,3.4,4.2,0.97542,0.002,1.5,49.4,530,0.39,0.038,0.001,0.25,2060,10000,18500,2.6,0.021,49,0.001,10.1,16,47.4,87,0.5,30.4,0.31,1.3,0.0005,26200,41900,39800,5.7,6,0.02,0.5,0.0025,1200,17000,2.05,16.7,26,7.8,1.9,0.33,5090,12300,2.05,172,540,0.07,0.3,0.5,140,23800,22300,3.01,21,19.1,10,0.0005,561,520,0.12,1.9,1.22886,5.9,0.002,2.0815,73,25,0.054,0.3,4.4,13,0.075,1.5,120,324000,69.34,3.8,50,7,7.5,250,0.25,0.25,0.007,8,6.2,1240,4850,0.81,1.2,63.9,0.5,8.2,1.9,17.8,25
715,480808,7610000,390,"FIN","SE",40,32,0.013,2.5,20800,77800,14.71,0.9,0.25,1.32791,0.003,1.5,106,900,0.53,0.019,0.001,9.8,730,20000,13200,1.86,0.027,83,0.001,10.2,19,41.6,120,0.5,21.2,0.37,1.6,0.0005,23300,58500,48900,7,8,0.03,0.5,0.0025,1500,16500,1.99,12.9,47,6.1,3.86,0.59,3650,13700,2.28,127,610,0.08,0.2,4,100,13400,10600,1.44,37,24.9,10,0.0005,371,430,0.1,3.1,1.66051,5.4,0.002,0.25,45,83,0.011,0.05,3.3,20,0.134,1.5,120,307900,65.88,5.6,50,6,5,250,0.25,0.8,0.018,7,14,1130,4190,0.7,1.5,67,0.5,4.4,4,34.6,120
716,472950,7850000,40,"NOR","W",60,10,0.009,2.5,12300,57600,10.9,5.1,4.6,0.26779,0.002,1.5,55,630,0.37,0.066,0.001,6.7,1100,5000,7100,1,0.035,73,0.004,9.5,9,18.1,28,2,15.3,0.43,1,0.0005,21600,24600,23600,3.38,7,0.01,0.5,0.0025,3200,21200,2.56,19.7,23,8.5,2.29,0.45,3880,4500,0.75,491,610,0.08,0.2,5,60,14800,14600,1.98,18,13.1,10,0.0005,392,300,0.07,7.9,1.09561,5.7,0.002,1.65751,81,46,0.048,0.05,2.2,6.2,0.117,1.5,90,354800,75.92,3,50,5,6.8,250,0.25,0.25,0.009,15,7.9,1240,2930,0.49,1.4,27,0.5,9.1,3,42.5,90
717,534786,7770000,180,"FIN","NE",40,20,0.024,2.5,8660,77600,14.67,1.2,1.6,1.46464,0.005,1.5,61.4,810,0.19,0.012,0.001,4.1,3890,30000,30200,4.23,0.034,59,0.001,7.7,12,16.5,63,0.5,18.8,0.24,1.5,0.0005,13600,34500,31600,4.53,5,0.02,0.5,0.0025,1600,12100,1.46,20.3,30,7.1,1.59,0.33,5010,11400,1.9,178,610,0.08,0.1,0.5,200,28400,26500,3.58,22,10.4,10,0.0005,833,780,0.18,1.7,0.76255,5.9,0.002,3.55627,7.5,25,0.005,0.05,2.4,16,0.05,1.5,100,309400,66.2,4.3,50,2,18.1,250,0.25,0.7,0.008,7,4.8,751,2870,0.48,1.8,31,0.5,5.2,2.1,23.6,25
718,464914,7670000,415,"FIN","S",38,32,0.015,2.5,31100,84600,15.99,0.8,0.25,2.89691,0.007,1.5,136,950,0.82,0.022,0.001,8.1,740,5000,13600,1.91,0.029,91,0.001,14.4,23,47.4,150,0.5,31.2,0.33,1.9,0.0005,26600,66600,60200,8.62,7,0.03,0.5,0.0025,1200,17100,2.06,20.5,51,8.2,4.2,0.64,4420,18100,3.01,195,690,0.09,0.7,0.5,110,12300,10600,1.43,36,37,10,0.0005,524,560,0.13,4.6,1.09778,5.9,0.002,1.49993,63,69,0.022,0.05,5.9,22,0.159,1.5,130,286800,61.37,5.8,50,8,20.9,250,0.25,1,0.009,8,9.6,994,6350,1.06,0.25,60.3,0.5,7,3.8,35,171
722,646995,7710000,200,"RUS","E",,52,0.024,2.5,9830,69700,13.18,5,3,1.19223,0.007,1.5,23.4,560,0.2,0.015,0.001,18,2870,30000,25900,3.63,0.019,41,0.003,10.8,19,29.9,98,0.5,28.5,4.24,1.1,0.0005,22900,53200,46000,6.59,5,0.05,0.5,0.0025,500,9400,1.14,8.4,24,5.2,3.16,0.44,4220,13500,2.24,266,770,0.1,0.5,0.5,110,25200,22400,3.03,17,22,150,0.0023,473,430,0.1,1.4,0.64657,4.5,0.002,0.25,7.5,531,0.118,0.05,2.5,18,0.318,1.5,130,308900,66.1,3.6,50,271,12.9,250,0.25,0.8,0.011,4,6,1020,3770,0.63,1.4,44.8,0.5,3.8,3.1,20.8,117
724,556577,7570000,390,"FIN","NW",37,31,0.015,2.5,15300,76100,14.39,0.7,1.5,4.39513,0.001,1.5,74.4,810,0.35,0.022,0.001,6.3,840,5000,7000,0.98,0.021,65,0.001,8.8,15,23.1,110,0.5,29.4,0.29,1.3,0.0005,16100,53700,49000,7.02,6,0.02,0.5,0.0025,1200,18000,2.17,14.7,37,5.8,2.49,0.58,3300,14100,2.35,97.2,460,0.06,0.4,0.5,50,7300,6200,0.84,26,26,10,0.0005,499,430,0.1,3.8,0.1,5.6,0.002,0.25,67,34,0.005,0.05,2.7,17,0.138,1.5,120,319400,68.35,4.6,50,4,3.4,250,0.25,0.9,0.019,7,7.7,522,4310,0.72,0.25,33.2,0.5,3.3,3.5,33.3,141
726,517350,7800000,330,"NOR","S",43,10,0.012,2.5,17400,93200,17.62,1.7,5.9,2.1191,0.001,3,28.9,750,0.93,0.162,0.001,8.9,2190,5000,5500,0.78,0.028,120,0.001,18.1,20,56.7,140,4,34.5,0.41,2.2,0.0005,56600,62500,58000,8.3,7,0.02,0.5,0.0025,1000,31700,3.82,31.5,71,31.4,5.48,0.73,12000,16000,2.66,516,610,0.08,0.1,0.5,50,14100,11900,1.61,48,54.2,10,0.001,696,690,0.16,12.8,0.77788,5.5,0.002,0.25,160,62,0.082,0.4,4.3,19,0.045,1.5,110,272800,58.38,8.5,50,2,10.4,250,2,1.5,0.015,19,17,1280,5270,0.88,3.3,41.9,4,18.9,4.8,85.4,175
727,701797,7590000,140,"RUS","W",40,1,0.026,2.5,11800,78200,14.79,0.3,0.25,0.4884,0.001,1.5,48.3,670,0.21,0.006,0.001,5.4,2550,30000,28800,4.04,0.019,35,0.002,7,16,25.1,150,0.5,22.1,0.35,1.1,0.0005,15600,40700,36700,5.25,6,0.01,0.5,0.0025,2500,12800,1.55,18.6,22,11.8,1.74,0.31,4220,13400,2.23,155,610,0.08,0.1,0.5,170,29800,27800,3.75,19,22.2,10,0.0005,572,480,0.11,1.5,0.55478,5.7,0.002,0.96788,50,50,0.005,0.05,2.3,13,0.046,1.5,100,307800,65.87,3.3,50,4,9.2,250,0.25,0.25,0.0015,6,4,1060,3530,0.59,0.25,31.5,0.5,3.3,1.9,34.9,112
728,379149,7590000,320,"FIN","SW",30,1,0.003,2.5,3240,68500,12.96,0.2,0.25,0.27864,0.005,1.5,13.3,750,0.13,0.012,0.001,2.3,1700,20000,17700,2.49,0.01,22,0.001,2,6,8.4,34,0.5,3.4,0.24,0.6,0.0005,6000,17500,15500,2.23,4,0.01,0.5,0.0025,400,21100,2.55,8.9,12,5.2,0.81,0.14,1150,5100,0.85,57,300,0.04,0.1,0.5,120,29800,28100,3.8,7,3.7,10,0.0005,330,300,0.07,1.7,0.1,5.5,0.002,0.77013,84,15,0.005,0.05,1,6.4,0.011,1.5,90,343400,73.49,1.5,50,3,6.1,250,0.25,0.25,0.0015,5,4.7,466,1550,0.26,1.3,13.8,0.5,2.7,1,7,25
729,615800,7670000,240,"RUS","FLAT",33,22,0.016,2.5,6880,76200,14.4,0.2,0.25,0.35882,0.004,1.5,55.1,290,0.11,0.031,0.001,0.25,2950,50000,37800,5.29,0.018,39,0.001,8,24,33.6,170,1,42.5,0.18,1.4,0.0005,12100,54600,44000,6.3,6,0.01,0.5,0.0025,1700,7800,0.95,13.7,22,5.1,0.91,0.44,4170,21100,3.51,136,770,0.1,0.1,4,190,29100,26300,3.55,19,35.4,10,0.0005,698,610,0.14,0.9,1.96023,5.8,0.002,1.98157,51,13,0.005,0.2,2.1,21,0.034,1.5,90,302100,64.65,3.5,50,3,6.3,250,0.25,0.25,0.005,5,4.1,772,3410,0.57,0.25,27.8,0.5,3.8,2.4,15.7,81
730,655602,7500000,240,"RUS","SW",75,1,0.009,2.5,9180,72600,13.73,0.6,0.25,0.21946,0.001,1.5,47.4,450,0.25,0.052,0.001,3.3,1230,30000,27500,3.86,0.023,27,0.001,6.9,13,25.4,140,0.5,12.5,0.29,0.8,0.0005,11400,32300,31000,4.44,4,0.01,0.5,0.0025,700,9700,1.17,7.5,14,10.5,2.05,0.22,2280,12100,2.02,164,610,0.08,0.1,0.5,120,29500,26700,3.6,11,19.3,10,0.0005,281,430,0.1,1.8,0.86517,5.6,0.002,0.25,51,20,0.005,0.05,1.8,12,0.041,1.5,140,320600,68.61,1.8,50,6,5,250,0.25,0.25,0.004,4,4,612,2930,0.49,1,24,0.5,1.8,1.3,18.5,103
